2014-04-18 ; Жим ногами + дотяг
;;;         5;         5;         5;         5;         5;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    210.00;"=RC[-3]*RC[-4]"
2017-11-09 ; Прис 110 тяга 120
;;Приседания со штангой на плечах;    110.00;    110.00;    110.00;    110.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         4;         4;         4;         4;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    210.00;"=RC[-3]*RC[-4]"
;;Становая тяга;     60.00;     80.00;    100.00;    110.00;    120.00;    120.00;    120.00;    120.00;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         5;         5;         5;         4;         4;         4;         4;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    212.50;"=RC[-3]*RC[-4]"
;;Сгибание ног лежа на тренажере;     43.00;     43.00;     43.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        15;        15;        15;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    104.73;"=RC[-3]*RC[-4]"
2017-11-13 ; Жим 105 5х5 накл 90 5х5 разн
;;Жим штанги лежа на горизонтальной скамье;    105.00;    105.00;    105.00;    105.00;    105.00;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         5;         5;         5;         5;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    137.50;"=RC[-3]*RC[-4]"
;;Жим штанги на скамье с наклоном вверх;     90.00;     90.00;     90.00;     90.00;     90.00;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         5;         5;         5;         5;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    120.00;"=RC[-3]*RC[-4]"
;;Вертикальная тяга верхнего блока к груди широким хватом;     54.00;     54.00;     54.00;     54.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        12;        12;        12;        12;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    121.33;"=RC[-3]*RC[-4]"
;;Горизонтальная тяга узким хватом в блочном тренажере;     59.00;     59.00;     59.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        10;        10;        10;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    109.33;"=RC[-3]*RC[-4]"
;;Молоток;;;;;;;;;;;;;;;;;;
2017-11-17 ; Прис 130 3х3 140 2х2 150 2х1 яма разн
;;Приседания со штангой на плечах;    100.00;    120.00;    130.00;    130.00;    130.00;    140.00;    140.00;    150.00;    150.00;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         4;         3;         3;         3;         3;         2;         2;         1;         1;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    210.00;"=RC[-3]*RC[-4]"
;;Становая тяга из ямы;    100.00;    100.00;    100.00;    100.00;    120.00;    120.00;    120.00;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         4;         4;         4;         4;         3;         3;         3;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    200.00;"=RC[-3]*RC[-4]"
;;Разгибания ног на тренажере;     85.00;     95.00;    105.00;    115.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        10;        10;        10;        10;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    153.33;"=RC[-3]*RC[-4]"
;;Гиперэкстензия;     20.00;     20.00;     20.00;     20.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        15;        15;        15;        15;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     57.60;"=RC[-3]*RC[-4]"
2017-11-22 ; Жим 100 4х4 110 3х3 разн
;;Жим штанги лежа на горизонтальной скамье;    100.00;    100.00;    100.00;    100.00;    110.00;    110.00;    110.00;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         4;         4;         4;         4;         3;         3;         3;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    137.50;"=RC[-3]*RC[-4]"
;;Жим штанги на скамье с наклоном вверх;     80.00;     80.00;     80.00;     80.00;     80.00;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         5;         5;         5;         5;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    120.00;"=RC[-3]*RC[-4]"
;;Тяга штанги в наклоне;;;;;;;;;;;;;;;;;;
;;Горизонтальная тяга узким хватом в блочном тренажере;;;;;;;;;;;;;;;;;;
;;Разгибание рук с гантелью из-за головы сидя;;;;;;;;;;;;;;;;;;
2017-11-27 ; Прис 100 тяга 152 5х2
;;Присед со штангой на груди;    100.00;    100.00;    100.00;    100.00;    100.00;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         5;         5;         5;         5;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    112.50;"=RC[-3]*RC[-4]"
;;Становая тяга;     60.00;     80.00;    100.00;    120.00;    140.00;    152.50;    152.50;    152.50;    152.50;    152.50;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         4;         3;         2;         1;         2;         2;         2;         2;         2;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    212.50;"=RC[-3]*RC[-4]"
;;Наклоны со штангой на плечах;    100.00;    100.00;    100.00;    100.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         6;         6;         6;         6;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    173.79;"=RC[-3]*RC[-4]"
;;Сгибания ног сидя на тренажере;     55.00;     65.00;     75.00;     85.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        10;        10;        10;        10;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    113.33;"=RC[-3]*RC[-4]"
;;Разведение ног на тренажере;     91.00;     91.00;     91.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        16;        16;        16;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    192.71;"=RC[-3]*RC[-4]"
2017-11-29 ; Жим 107 4х4 115 3х3 122 2х2 разн 
;;Жим штанги лежа на горизонтальной скамье;    107.50;    107.50;    107.50;    107.50;    115.00;    115.00;    115.00;    122.50;    122.50;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         4;         4;         4;         4;         3;         3;         3;         2;         2;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    137.50;"=RC[-3]*RC[-4]"
;;Разведение гантелей в стороны стоя;     13.60;     13.60;     13.60;     13.60;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        15;        15;        15;        15;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     23.69;"=RC[-3]*RC[-4]"
;;Тяга штанги в наклоне;     70.00;     70.00;     70.00;     70.00;     70.00;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        12;        12;        12;        12;        12;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    133.33;"=RC[-3]*RC[-4]"
;;Разгибание рук с гантелью из-за головы сидя;     34.00;     34.00;     34.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         8;         8;         8;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     55.58;"=RC[-3]*RC[-4]"
;;Молоток;     15.90;     15.90;     15.90;     15.90;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        12;        12;        12;        12;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     39.17;"=RC[-3]*RC[-4]"
2017-12-04 ; Полуприсед 190 3х1 разное
;;Полуприсед со штангой;    170.00;    180.00;    190.00;    190.00;    190.00;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         2;         1;         1;         1;         1;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    226.29;"=RC[-3]*RC[-4]"
;;Приседания со штангой на плечах;    135.00;    135.00;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         4;         4;;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    210.00;"=RC[-3]*RC[-4]"
;;Становая тяга;    110.00;    110.00;    110.00;    110.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         4;         4;         4;         4;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    212.50;"=RC[-3]*RC[-4]"
;;Разгибания ног на тренажере;     65.00;     65.00;     65.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        20;        20;        20;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    153.33;"=RC[-3]*RC[-4]"
;;Разведение ног на тренажере;;;;;;;;;;;;;;;;;;
2017-12-06 ; Жим 110 4х4 115 3х3
;;Жим штанги лежа на горизонтальной скамье;    110.00;    110.00;    110.00;    110.00;    115.00;    115.00;    115.00;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         4;         4;         4;         4;         3;         3;         3;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    137.50;"=RC[-3]*RC[-4]"
;;Разведение гантелей в стороны стоя;     11.30;     11.30;     11.30;     11.30;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        20;        20;        20;        20;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     23.69;"=RC[-3]*RC[-4]"
;;Тяга гантели одной рукой в наклоне;;;;;;;;;;;;;;;;;;
;;Нижний хаммер;;;;;;;;;;;;;;;;;;
;;Молоток;;;;;;;;;;;;;;;;;;
2017-12-08 ; Скам 125 яма 140 4х4
;;Приседания на скамью;    125.00;    125.00;    125.00;    125.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         4;         4;         4;         4;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    164.57;"=RC[-3]*RC[-4]"
;;Становая тяга из ямы;     60.00;     80.00;    100.00;    120.00;    140.00;    140.00;    140.00;    140.00;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         5;         5;         5;         4;         4;         4;         4;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    200.00;"=RC[-3]*RC[-4]"
;;Сгибание ног лежа на тренажере;     57.00;     57.00;     57.00;     57.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         8;         8;         8;         8;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    104.73;"=RC[-3]*RC[-4]"
;;Гиперэкстензия;     20.00;     20.00;     20.00;     20.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        12;        12;        12;        12;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     57.60;"=RC[-3]*RC[-4]"
2017-12-12 ; Прох в слинге на 2 100+5 разн
;;Жим лежа в слинге;    100.00;    105.00;    110.00;    115.00;    120.00;    125.00;    130.00;    135.00;    140.00;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         2;         2;         2;         2;         2;         2;         2;         2;         2;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    158.82;"=RC[-3]*RC[-4]"
;;Верхний хаммер;     40.00;     40.00;     40.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        10;        10;        10;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     98.18;"=RC[-3]*RC[-4]"
;;Нижний хаммер;     40.00;     40.00;     40.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        10;        10;        10;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     66.67;"=RC[-3]*RC[-4]"
;;Молоток;     15.90;     15.90;     15.90;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        15;        15;        15;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     39.17;"=RC[-3]*RC[-4]"
;;Жим книзу в блочном тренажере двумя руками;     59.00;     59.00;     59.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        20;        20;        20;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    109.33;"=RC[-3]*RC[-4]"
2017-12-14 ; Прис 140 3х3 150 2х2 160 2х1 тяга 120
;;Приседания со штангой на плечах;     60.00;     80.00;    100.00;    120.00;    130.00;    140.00;    140.00;    140.00;    150.00;    150.00;    160.00;    160.00;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         5;         4;         4;         3;         3;         3;         3;         2;         2;         1;         1;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    210.00;"=RC[-3]*RC[-4]"
;;Становая тяга;    120.00;    120.00;    120.00;    120.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         4;         4;         4;         4;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    212.50;"=RC[-3]*RC[-4]"
2018-01-10 ; После пропуска прис 120 жим90
;;Приседания со штангой на плечах;    120.00;    120.00;    120.00;    120.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         4;         4;         4;         4;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    210.00;"=RC[-3]*RC[-4]"
;;Жим штанги лежа на горизонтальной скамье;    100.00;    100.00;    100.00;    100.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         4;         4;         4;         4;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    137.50;"=RC[-3]*RC[-4]"
2018-01-12 ; Жим 100 5х5 прис 130 5х5
;;Жим штанги лежа на горизонтальной скамье;    100.00;    100.00;    100.00;    100.00;    100.00;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         5;         5;         5;         5;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    137.50;"=RC[-3]*RC[-4]"
;;Приседания со штангой на плечах;    130.00;    130.00;    130.00;    130.00;    130.00;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         5;         5;         5;         5;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    210.00;"=RC[-3]*RC[-4]"
2018-01-15 ; Прис 110 тяга 120
;;Приседания со штангой на плечах;    110.00;    110.00;    110.00;    110.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         4;         4;         4;         4;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    210.00;"=RC[-3]*RC[-4]"
;;Становая тяга;     60.00;     80.00;    100.00;    120.00;    130.00;    130.00;    130.00;    130.00;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         5;         5;         5;         4;         4;         4;         4;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    212.50;"=RC[-3]*RC[-4]"
;;Сгибание ног лежа на тренажере;     43.00;     43.00;     43.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        15;        15;        15;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    104.73;"=RC[-3]*RC[-4]"
2018-01-17 ; Жим 105 5х5 накл 90 5х5 разн
;;Жим штанги лежа на горизонтальной скамье;    105.00;    105.00;    105.00;    105.00;    105.00;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         5;         5;         5;         5;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    137.50;"=RC[-3]*RC[-4]"
;;Жим штанги на скамье с наклоном вверх;     80.00;     80.00;     80.00;     80.00;     80.00;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         5;         5;         5;         5;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    120.00;"=RC[-3]*RC[-4]"
;;Вертикальная тяга верхнего блока к груди широким хватом;     54.00;     54.00;     54.00;     54.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        12;        12;        12;        12;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    121.33;"=RC[-3]*RC[-4]"
;;Горизонтальная тяга узким хватом в блочном тренажере;     59.00;     59.00;     59.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        10;        10;        10;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    109.33;"=RC[-3]*RC[-4]"
;;Молоток;     18.10;     18.10;     18.10;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        12;        12;        12;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     39.17;"=RC[-3]*RC[-4]"
2018-01-19 ; Прис 130 3х3 140 2х2 150 2х1 яма разн
;;Приседания со штангой на плечах;    100.00;    120.00;    130.00;    130.00;    130.00;    140.00;    140.00;    150.00;    150.00;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         4;         3;         3;         3;         3;         2;         2;         1;         1;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    210.00;"=RC[-3]*RC[-4]"
